0760 Uppvidinge,Centerpartiet,2573,2754,2253,2025,1841,1599,1339,1186,798,910,892,811
0760 Uppvidinge,Folkpartiet,330,405,435,231,580,467,302,245,150,388,190,225
0760 Uppvidinge,Kristdemokraterna,81,65,58,107,..,248,501,223,761,514,361,302
0760 Uppvidinge,Miljöpartiet,..,..,..,98,73,266,150,265,214,157,149,211
0760 Uppvidinge,Socialdemokraterna,3327,3290,3311,3372,3303,3165,2696,3163,2323,2491,2114,1852
0760 Uppvidinge,Vänsterpartiet,549,444,455,433,406,377,356,503,849,511,338,286
0760 Uppvidinge,Sverigedemokraterna,..,..,..,..,..,..,..,..,19,140,319,514
0761 Lessebo,Moderaterna,510,551,845,939,892,649,788,846,732,506,879,1204
0761 Lessebo,Centerpartiet,1304,1412,1049,923,748,665,602,516,340,409,463,375
0761 Lessebo,Folkpartiet,210,308,321,157,464,383,330,224,115,375,194,218
0761 Lessebo,Kristdemokraterna,57,64,61,97,..,132,289,122,508,325,198,151
0761 Lessebo,Miljöpartiet,..,..,..,78,80,239,144,266,197,182,171,286
0761 Lessebo,Socialdemokraterna,3185,3343,3428,3511,3342,3192,2877,3253,2446,2674,2332,2076
0761 Lessebo,Vänsterpartiet,412,402,439,441,463,496,374,449,822,471,367,285
0761 Lessebo,Sverigedemokraterna,..,..,..,..,..,..,..,..,5,60,144,379
0763 Tingsryd,Moderaterna,1651,1736,2120,2325,2129,1605,1773,1926,1683,1170,2046,2378
0763 Tingsryd,Centerpartiet,4208,4274,3562,3133,2847,2500,2082,1893,1193,1395,1238,1200
0763 Tingsryd,Folkpartiet,400,508,580,271,801,590,379,276,132,490,324,312
0763 Tingsryd,Kristdemokraterna,126,105,94,148,..,345,748,372,1215,937,592,457
0763 Tingsryd,Miljöpartiet,..,..,..,146,120,370,251,385,342,258,230,297
0763 Tingsryd,Socialdemokraterna,3039,3171,3310,3512,3454,3353,2920,3609,2720,2870,2630,2303
0763 Tingsryd,Vänsterpartiet,322,309,342,365,338,331,262,400,794,472,314,274
0763 Tingsryd,Sverigedemokraterna,..,..,..,..,..,..,..,..,18,171,301,569
0764 Alvesta,Moderaterna,1649,1795,2417,2741,2541,2004,2160,2524,2022,1478,2793,3546
0764 Alvesta,Centerpartiet,4491,4669,3880,3586,3208,2798,2291,2116,1384,1544,1508,1316
0764 Alvesta,Folkpartiet,663,874,964,487,1293,917,605,493,241,1002,586,549
0764 Alvesta,Kristdemokraterna,226,194,151,240,..,515,1118,580,1721,1270,864,635
0764 Alvesta,Miljöpartiet,..,..,..,173,141,579,345,515,412,373,372,507
0764 Alvesta,Socialdemokraterna,4323,4502,4614,5211,5207,4978,4298,5259,4298,4568,4263,3624
0764 Alvesta,Vänsterpartiet,401,328,421,477,461,473,448,681,1160,814,508,527
0764 Alvesta,Sverigedemokraterna,..,..,..,..,..,..,..,..,25,249,440,916
0765 Älmhult,Moderaterna,1548,1731,2235,2457,2319,1740,1977,2272,2064,1381,2303,2949
0765 Älmhult,Centerpartiet,3208,3390,2738,2483,2197,1879,1534,1416,1044,1064,1196,1085
0765 Älmhult,Folkpartiet,420,596,713,371,1008,782,683,482,248,816,458,471
0765 Älmhult,Kristdemokraterna,163,158,144,209,..,384,880,494,1263,999,741,582
0765 Älmhult,Miljöpartiet,..,..,..,155,152,539,198,419,337,312,331,540
0765 Älmhult,Socialdemokraterna,4207,4227,4299,4592,4619,4459,3933,4700,3812,4162,3536,3111
0765 Älmhult,Vänsterpartiet,313,293,313,354,329,339,269,337,796,441,322,329
0765 Älmhult,Sverigedemokraterna,..,..,..,..,..,..,..,..,12,120,440,719
0767 Markaryd,Moderaterna,817,908,1202,1419,1309,1011,1134,1217,982,659,1112,1603
0767 Markaryd,Centerpartiet,2435,2638,2059,1801,1614,1191,874,812,498,557,582,564
0767 Markaryd,Folkpartiet,415,542,607,350,748,531,332,275,109,369,208,208
0767 Markaryd,Kristdemokraterna,247,198,208,241,..,354,730,436,1123,902,704,589
0767 Markaryd,Miljöpartiet,..,..,..,106,125,351,160,321,208,146,135,209
0767 Markaryd,Socialdemokraterna,3033,3084,3132,3360,3236,3061,2468,3099,2355,2473,2314,1945
0767 Markaryd,Vänsterpartiet,264,234,241,242,238,269,227,334,598,278,158,166
0767 Markaryd,Sverigedemokraterna,..,..,..,..,..,..,..,..,5,166,268,540
0780 Växjö,Moderaterna,6542,7331,10234,11794,10515,8800,10582,11594,10568,7425,13326,16799
0780 Växjö,Centerpartiet,12557,12666,9538,8396,6932,6277,5385,4787,3330,3548,4356,3983
0780 Växjö,Folkpartiet,2501,4090,4008,1977,6261,5228,4027,3386,1802,5723,3591,3806
0780 Växjö,Kristdemokraterna,527,471,469,702,..,1534,3751,2083,6195,4668,3845,3158
0780 Växjö,Miljöpartiet,..,..,..,877,732,2533,1800,2418,2147,2292,2722,4116
0780 Växjö,Socialdemokraterna,14880,15285,15322,17244,17425,17185,14467,19041,15969,18070,16919,15327
0780 Växjö,Vänsterpartiet,1538,1541,1989,2098,2170,2337,1937,3050,5078,3827,2733,2776
0780 Växjö,Sverigedemokraterna,..,..,..,..,..,..,..,..,83,703,1390,2729
0781 Ljungby,Moderaterna,2366,2574,3235,3755,3508,2566,2941,3484,2955,1972,3849,4833
0781 Ljungby,Centerpartiet,6368,6934,5748,5295,4652,3823,2887,2683,1870,2319,2327,2225
0781 Ljungby,Folkpartiet,1167,1277,1544,836,2126,1489,1111,865,403,1375,830,878
0781 Ljungby,Kristdemokraterna,439,369,380,461,..,897,2074,1212,2940,2080,1519,1237
0781 Ljungby,Miljöpartiet,..,..,..,251,209,1001,507,944,657,634,585,878
0781 Ljungby,Socialdemokraterna,5581,5736,5869,6705,6766,6690,5771,7213,5816,6388,5948,5317
0781 Ljungby,Vänsterpartiet,501,461,557,570,587,675,540,935,1580,1050,741,737
0781 Ljungby,Sverigedemokraterna,..,..,..,..,..,..,..,..,23,199,538,1058
0821 Högsby,Moderaterna,747,754,935,912,831,612,631,692,552,370,579,768
0821 Högsby,Centerpartiet,1706,1762,1442,1293,1316,1071,841,718,431,495,539,409
0821 Högsby,Folkpartiet,248,270,293,186,383,301,159,116,76,203,153,122
0821 Högsby,Kristdemokraterna,213,172,171,211,..,235,438,245,590,550,259,219
0821 Högsby,Miljöpartiet,..,..,..,52,52,194,93,164,117,90,77,134
0821 Högsby,Socialdemokraterna,2500,2501,2530,2697,2469,2195,1902,2190,1600,1778,1634,1494
0821 Högsby,Vänsterpartiet,219,180,237,217,231,250,237,269,561,316,187,156
0821 Högsby,Sverigedemokraterna,..,..,..,..,..,..,..,..,4,32,190,271
0834 Torsås,Moderaterna,778,903,1101,1109,1064,745,866,953,854,587,920,1163
0834 Torsås,Centerpartiet,2230,2302,2005,1945,1778,1565,1253,1126,779,861,787,667
0834 Torsås,Folkpartiet,253,333,346,250,463,336,219,166,113,293,169,167
0834 Torsås,Kristdemokraterna,164,151,136,157,..,227,508,280,692,576,400,277
0834 Torsås,Miljöpartiet,..,..,..,65,39,235,110,257,208,156,143,212
0834 Torsås,Socialdemokraterna,1614,1663,1822,1931,1929,1906,1628,2055,1553,1748,1663,1562
0834 Torsås,Vänsterpartiet,68,42,63,86,88,92,88,153,349,200,139,176
0834 Torsås,Sverigedemokraterna,..,..,..,..,..,..,..,..,5,27,179,330
0840 Mörbylånga,Moderaterna,1154,1470,1944,2221,2048,1580,1863,1968,1784,1290,2210,2962
0840 Mörbylånga,Centerpartiet,2690,2836,2511,2307,2054,2042,1692,1511,958,1108,1166,1048
0840 Mörbylånga,Folkpartiet,465,622,700,417,966,739,565,460,255,879,529,548
0840 Mörbylånga,Kristdemokraterna,66,47,64,101,..,181,566,304,1293,1013,626,613
0840 Mörbylånga,Miljöpartiet,..,..,..,111,107,362,267,452,397,325,371,594
0840 Mörbylånga,Socialdemokraterna,2355,2788,2888,3148,3093,3140,2797,3565,2696,3171,3055,2671
0840 Mörbylånga,Vänsterpartiet,126,145,223,179,184,222,230,374,784,535,361,405
0840 Mörbylånga,Sverigedemokraterna,..,..,..,..,..,..,..,..,11,50,265,561
0860 Hultsfred,Moderaterna,1651,1765,2090,2214,1917,1477,1578,1584,1310,812,1394,1819
0860 Hultsfred,Centerpartiet,3858,3955,3294,3055,2945,2325,1893,1784,1164,1251,1218,1029
0860 Hultsfred,Folkpartiet,669,762,806,450,947,707,537,329,171,484,325,326
0860 Hultsfred,Kristdemokraterna,463,358,354,447,..,549,1096,603,1284,1092,700,754
0860 Hultsfred,Miljöpartiet,..,..,..,94,79,366,176,288,209,207,247,349
0860 Hultsfred,Socialdemokraterna,5232,5464,5465,5618,5476,5153,4609,5301,3939,4113,3794,3436
0860 Hultsfred,Vänsterpartiet,370,329,418,442,448,453,459,710,1214,726,496,476
0860 Hultsfred,Sverigedemokraterna,..,..,..,..,..,..,..,..,9,164,318,537
0861 Mönsterås,Moderaterna,1088,1192,1416,1544,1562,1158,1291,1373,1211,837,1427,2014
0861 Mönsterås,Centerpartiet,2213,2297,1874,1737,1578,1641,1298,1285,897,928,1015,905
0861 Mönsterås,Folkpartiet,371,418,498,293,717,535,384,278,157,563,346,372
0861 Mönsterås,Kristdemokraterna,315,253,234,304,..,329,717,356,995,827,556,490
0861 Mönsterås,Miljöpartiet,..,..,..,94,128,335,190,320,271,235,231,383
0861 Mönsterås,Socialdemokraterna,4072,4261,4395,4626,4565,4210,3737,4577,3449,3862,3812,3442
0861 Mönsterås,Vänsterpartiet,471,401,445,455,415,471,416,534,1006,642,432,474
0861 Mönsterås,Sverigedemokraterna,..,..,..,..,..,..,..,..,10,71,303,572
0862 Emmaboda,Moderaterna,751,812,1075,1161,1085,840,983,1037,904,585,1032,1431
0862 Emmaboda,Centerpartiet,2611,2688,2282,2105,1810,1644,1283,1165,728,793,812,672
0862 Emmaboda,Folkpartiet,305,331,411,217,588,437,327,243,131,328,163,183
0862 Emmaboda,Kristdemokraterna,107,129,111,132,..,203,469,253,703,593,451,322
0862 Emmaboda,Miljöpartiet,..,..,..,110,121,332,213,321,215,200,205,283
0862 Emmaboda,Socialdemokraterna,3394,3549,3470,3650,3549,3444,3104,3490,2731,3008,2647,2443
0862 Emmaboda,Vänsterpartiet,274,203,262,257,235,270,231,298,636,345,238,317
0862 Emmaboda,Sverigedemokraterna,..,..,..,..,..,..,..,..,4,45,185,349
0880 Kalmar,Moderaterna,6308,6845,8601,9741,9127,7153,8526,8885,8252,5767,9785,12430
0880 Kalmar,Centerpartiet,8093,8361,5903,5523,4332,4292,3343,2978,1937,2298,2982,2712
0880 Kalmar,Folkpartiet,2410,3289,3407,1779,4365,3728,2843,2243,1360,4279,2596,2592
0880 Kalmar,Kristdemokraterna,544,452,449,606,..,1033,2650,1417,4502,3702,2575,2320
0880 Kalmar,Miljöpartiet,..,..,..,582,626,1767,1258,1876,1753,1772,2053,3304
0880 Kalmar,Socialdemokraterna,15804,16026,16149,17271,17372,16706,14686,17751,13811,16110,15584,13778
0880 Kalmar,Vänsterpartiet,1237,1199,1625,1470,1451,1656,1313,2046,4015,2663,1878,2007
0880 Kalmar,Sverigedemokraterna,..,..,..,..,..,..,..,..,65,265,1176,2267
0881 Nybro,Moderaterna,1748,1878,2359,2610,2455,1828,2223,2322,2032,1305,2355,3141
0881 Nybro,Centerpartiet,4468,4575,3891,3563,3115,2738,2169,1918,1238,1404,1493,1277
0881 Nybro,Folkpartiet,549,781,869,454,1243,963,625,438,225,845,452,467
0881 Nybro,Kristdemokraterna,354,294,312,385,..,514,1088,610,1528,1329,865,782
0881 Nybro,Miljöpartiet,..,..,..,142,114,503,280,497,363,283,334,512
0881 Nybro,Socialdemokraterna,6425,6702,6700,6940,6871,6514,5863,6802,5366,5674,5505,4956
0881 Nybro,Vänsterpartiet,720,563,650,611,551,610,490,777,1377,918,656,782
0881 Nybro,Sverigedemokraterna,..,..,..,..,..,..,..,..,10,62,376,739
0882 Oskarshamn,Moderaterna,2246,2516,3232,3675,3527,2784,3213,3304,2822,2026,3482,4770
0882 Oskarshamn,Centerpartiet,4029,4189,3127,2958,2547,1964,1463,1310,775,848,990,852
0882 Oskarshamn,Folkpartiet,1173,1649,1687,928,2087,1597,1138,848,492,1338,797,984
0882 Oskarshamn,Kristdemokraterna,578,496,409,490,..,951,1763,1011,2508,2209,1389,1261
0882 Oskarshamn,Miljöpartiet,..,..,..,204,202,669,423,653,508,490,461,724
0882 Oskarshamn,Socialdemokraterna,8782,9229,9325,9618,9453,8866,7803,9407,6998,7702,7273,6400
0882 Oskarshamn,Vänsterpartiet,719,623,669,789,817,966,817,1092,2220,1316,1114,974
0882 Oskarshamn,Sverigedemokraterna,..,..,..,..,..,..,..,..,13,156,665,1074
0883 Västervik,Moderaterna,3493,3968,4584,5297,4957,3843,4409,4383,3821,2602,4586,6230
0883 Västervik,Centerpartiet,6938,7282,5509,4717,4031,3655,3015,2721,1770,2169,2116,1770
0883 Västervik,Folkpartiet,1368,1683,1828,947,2537,2151,1719,1214,777,2446,1438,1327
0883 Västervik,Kristdemokraterna,524,458,462,559,..,607,1590,863,2688,2018,1328,1133
0883 Västervik,Miljöpartiet,..,..,..,478,394,1166,785,1205,1050,870,950,1302
0883 Västervik,Socialdemokraterna,13153,13521,13856,14613,14180,12718,11117,13219,9838,10064,10347,9642
0883 Västervik,Vänsterpartiet,1476,1241,1360,1287,1355,1553,1361,1771,3014,1891,1258,1229
0883 Västervik,Sverigedemokraterna,..,..,..,..,..,..,..,..,17,177,478,1246
0884 Vimmerby,Moderaterna,1522,1661,1959,2239,2084,1603,1822,1815,1586,1023,1768,2574
0884 Vimmerby,Centerpartiet,4637,4816,4161,3719,3247,2927,2446,2204,1492,1704,1633,1252
0884 Vimmerby,Folkpartiet,410,530,499,303,942,647,441,292,168,593,387,395
0884 Vimmerby,Kristdemokraterna,198,152,177,165,..,357,885,536,1346,1181,784,633
0884 Vimmerby,Miljöpartiet,..,..,..,122,105,414,230,448,296,301,328,463
0884 Vimmerby,Socialdemokraterna,3774,3832,3974,4243,4159,4093,3591,4471,3488,3839,3755,3583
0884 Vimmerby,Vänsterpartiet,241,235,313,309,324,341,284,505,971,564,391,422
0884 Vimmerby,Sverigedemokraterna,..,..,..,..,..,..,..,..,6,75,290,638
0885 Borgholm,Moderaterna,968,1079,1354,1757,1707,1216,1500,1728,1523,1127,1892,2329
0885 Borgholm,Centerpartiet,3549,3797,3439,3060,2746,2497,2143,1839,1240,1501,1555,1236
0885 Borgholm,Folkpartiet,345,391,393,257,763,543,312,283,191,614,325,364
0885 Borgholm,Kristdemokraterna,239,165,190,250,..,363,679,402,1279,1022,580,537
0885 Borgholm,Miljöpartiet,..,..,..,97,135,449,272,410,282,281,287,453
0885 Borgholm,Socialdemokraterna,1823,1953,1975,2172,2182,2147,1855,2551,1806,2020,1938,1709
0885 Borgholm,Vänsterpartiet,154,190,248,200,164,188,173,276,595,403,276,261
0885 Borgholm,Sverigedemokraterna,..,..,..,..,..,..,..,..,9,33,250,380
0980 Gotland,Moderaterna,4344,4847,5908,6880,6437,4880,6105,6646,6572,4808,7715,9731
0980 Gotland,Centerpartiet,13528,13463,11445,10343,9204,9079,7532,6639,5119,5367,6883,5657
0980 Gotland,Folkpartiet,2506,2999,3177,1903,3928,2871,2421,1671,1168,2701,1554,1785
0980 Gotland,Kristdemokraterna,332,230,235,381,..,555,1830,937,2973,2242,1374,1128
0980 Gotland,Miljöpartiet,..,..,..,852,938,2485,1556,2486,1956,1898,2237,3259
0980 Gotland,Socialdemokraterna,12722,13594,14175,15852,15791,14926,13208,16089,11885,14024,12464,12855
0980 Gotland,Vänsterpartiet,615,931,1535,1400,1402,1508,1374,1926,3692,2911,2145,2342
0980 Gotland,Sverigedemokraterna,..,..,..,..,..,..,..,..,122,209,566,1225
1060 Olofström,Moderaterna,870,974,1230,1365,1249,889,1228,1203,1063,652,1142,1552
1060 Olofström,Centerpartiet,2171,2251,1576,1549,1273,978,834,625,465,503,543,502
1060 Olofström,Folkpartiet,703,800,959,487,1071,738,613,439,256,747,416,300
1060 Olofström,Kristdemokraterna,268,219,192,248,..,335,610,348,854,719,410,373
1060 Olofström,Miljöpartiet,..,..,..,96,115,452,270,393,355,220,192,299
1060 Olofström,Socialdemokraterna,4737,4920,5061,5405,5301,5325,4703,5318,3988,4127,4059,3859
1060 Olofström,Vänsterpartiet,413,381,409,415,474,479,415,624,1126,690,496,462
1060 Olofström,Sverigedemokraterna,..,..,..,..,..,..,..,..,28,255,482,802
1080 Karlskrona,Moderaterna,5068,5691,7446,8429,7844,5994,7970,8295,8032,5426,9330,11905
1080 Karlskrona,Centerpartiet,8601,8513,6496,6279,5077,4462,3650,3215,1966,2393,2810,2304
1080 Karlskrona,Folkpartiet,4737,5412,5547,2748,5708,4310,3395,2359,1621,4876,2956,2695
1080 Karlskrona,Kristdemokraterna,785,616,663,892,..,1217,2717,1497,4662,3884,2297,1777
1080 Karlskrona,Miljöpartiet,..,..,..,479,515,1989,1058,1787,1453,1557,1623,2312
1080 Karlskrona,Socialdemokraterna,19207,19993,19885,20848,20193,19329,16742,19651,15232,17172,15782,14651
1080 Karlskrona,Vänsterpartiet,1317,1157,1428,1569,1721,1836,1589,2523,4565,2820,1761,1814
1080 Karlskrona,Sverigedemokraterna,..,..,..,..,..,..,..,..,56,1040,2325,3682
1081 Ronneby,Moderaterna,2056,2282,2988,3488,3296,2408,3288,3592,3504,2287,3888,5006
1081 Ronneby,Centerpartiet,5124,5215,4049,3728,2821,2639,2172,1813,1190,1321,1634,1407
1081 Ronneby,Folkpartiet,1411,1685,1796,908,2240,1654,1300,885,651,1910,1067,878
1081 Ronneby,Kristdemokraterna,183,166,122,169,..,332,967,450,1875,1399,824,662
1081 Ronneby,Miljöpartiet,..,..,..,251,304,1013,500,779,673,675,618,929
1081 Ronneby,Socialdemokraterna,9578,10164,10361,10923,10462,10124,9101,10368,7569,8188,7570,6478
1081 Ronneby,Vänsterpartiet,760,575,674,702,769,803,738,1224,2496,1614,1128,1098
1081 Ronneby,Sverigedemokraterna,..,..,..,..,..,..,..,..,39,537,1065,2042
1082 Karlshamn,Moderaterna,2325,2451,3254,3763,3401,2506,3315,3306,3263,2235,3912,5426
1082 Karlshamn,Centerpartiet,4403,4418,3208,2981,2359,1938,1527,1267,870,1052,1288,1023
1082 Karlshamn,Folkpartiet,1433,1895,2200,1068,2503,1877,1438,1047,618,2000,1179,1099
1082 Karlshamn,Kristdemokraterna,347,414,309,474,..,583,1244,629,1906,1442,898,722
1082 Karlshamn,Miljöpartiet,..,..,..,273,286,1160,688,1067,907,881,834,1299
1082 Karlshamn,Socialdemokraterna,10435,10854,10994,11797,11704,11381,10329,11963,8664,9176,8827,7709
1082 Karlshamn,Vänsterpartiet,1237,1026,1178,1145,1259,1294,1083,1589,2983,1994,1332,1253
1082 Karlshamn,Sverigedemokraterna,..,..,..,..,..,..,..,..,44,532,1252,1947
1083 Sölvesborg,Moderaterna,1465,1626,2216,2412,2277,1776,2185,2177,2178,1867,2837,3498
1083 Sölvesborg,Centerpartiet,2216,2277,1638,1597,1261,1103,792,709,432,508,580,535
1083 Sölvesborg,Folkpartiet,980,1060,1136,591,1256,887,657,448,255,937,487,459
1083 Sölvesborg,Kristdemokraterna,161,130,162,178,..,279,632,361,1033,875,535,439
1083 Sölvesborg,Miljöpartiet,..,..,..,95,145,621,292,404,284,298,238,450
1083 Sölvesborg,Socialdemokraterna,4821,5191,5142,5489,5366,5253,4804,5700,4309,4515,4294,3823
1083 Sölvesborg,Vänsterpartiet,355,296,334,320,327,301,289,545,1112,709,476,448
1083 Sölvesborg,Sverigedemokraterna,..,..,..,..,..,..,..,..,126,270,821,1357
1214 Svalöv,Moderaterna,884,1114,1586,1889,1768,1473,1678,1748,1670,1103,1713,2167
1214 Svalöv,Centerpartiet,3112,3066,2286,2089,1762,1538,1219,1177,932,919,1030,924
1214 Svalöv,Folkpartiet,422,607,690,341,779,622,480,296,228,696,444,454
1214 Svalöv,Kristdemokraterna,55,64,42,64,..,137,481,201,704,526,321,272
1214 Svalöv,Miljöpartiet,..,..,..,66,93,386,186,321,214,206,228,380
1214 Svalöv,Socialdemokraterna,3412,3422,3501,3727,3631,3407,2955,3764,2848,2969,2672,2284
1214 Svalöv,Vänsterpartiet,119,105,109,122,115,163,134,209,471,297,225,274
1214 Svalöv,Sverigedemokraterna,..,..,..,..,..,..,..,..,35,355,729,1039
1229 Bara,Moderaterna,418,..,..,..,..,..,..,..,..,..,..,..
1229 Bara,Centerpartiet,827,..,..,..,..,..,..,..,..,..,..,..
1229 Bara,Folkpartiet,171,..,..,..,..,..,..,..,..,..,..,..
1229 Bara,Kristdemokraterna,12,..,..,..,..,..,..,..,..,..,..,..
1229 Bara,Miljöpartiet,..,..,..,..,..,..,..,..,..,..,..,..
1229 Bara,Socialdemokraterna,962,..,..,..,..,..,..,..,..,..,..,..
1229 Bara,Vänsterpartiet,26,..,..,..,..,..,..,..,..,..,..,..
1229 Bara,Sverigedemokraterna,..,..,..,..,..,..,..,..,..,..,..,..
1230 Staffanstorp,Moderaterna,1597,2151,3057,3630,3608,3233,3757,3708,3826,2526,4642,5994
1230 Staffanstorp,Centerpartiet,2704,2406,1566,1492,1077,1084,724,691,434,480,671,717
1230 Staffanstorp,Folkpartiet,569,1363,1317,721,1765,1424,1129,933,473,1791,1102,1135
1230 Staffanstorp,Kristdemokraterna,18,38,20,64,..,116,544,324,1144,859,551,532
1230 Staffanstorp,Miljöpartiet,..,..,..,128,175,607,278,366,305,291,425,724
1230 Staffanstorp,Socialdemokraterna,3044,3594,3627,4242,4294,4232,3657,5285,4598,5080,4132,3149
1230 Staffanstorp,Vänsterpartiet,110,155,231,168,171,197,162,241,625,399,287,300
1230 Staffanstorp,Sverigedemokraterna,..,..,..,..,..,..,..,..,61,436,668,1220
1231 Burlöv,Moderaterna,1073,1449,1920,2381,2194,1953,2207,2012,1967,1237,2188,2909
1231 Burlöv,Centerpartiet,1791,1452,766,668,417,405,298,255,197,204,285,254
1231 Burlöv,Folkpartiet,562,1018,1029,506,1315,904,701,464,297,1031,655,652
1231 Burlöv,Kristdemokraterna,16,19,26,36,..,79,355,165,549,451,295,232
1231 Burlöv,Miljöpartiet,..,..,..,100,126,458,225,263,257,238,277,496
1231 Burlöv,Socialdemokraterna,4368,4745,4705,5378,4946,4803,4050,5201,4237,4184,3742,3160
1231 Burlöv,Vänsterpartiet,240,272,313,327,308,361,249,275,627,551,377,353
1231 Burlöv,Sverigedemokraterna,..,..,..,..,..,..,..,..,70,562,709,1177
1233 Vellinge,Moderaterna,2970,4684,6514,7713,7904,7886,9317,9716,9760,7787,11952,13365
1233 Vellinge,Centerpartiet,3132,2791,1673,1559,1172,1137,732,768,482,472,781,965
1233 Vellinge,Folkpartiet,799,2075,2072,998,2645,2248,1645,1302,747,3712,1878,1957
1233 Vellinge,Kristdemokraterna,86,48,33,80,..,230,958,675,2100,1589,1205,1391
1233 Vellinge,Miljöpartiet,..,..,..,198,204,878,350,468,351,385,408,726
1233 Vellinge,Socialdemokraterna,3590,4094,4003,4413,4477,4690,3926,5720,4796,4805,3599,2123
1233 Vellinge,Vänsterpartiet,108,145,109,149,122,175,131,235,472,288,225,195
1233 Vellinge,Sverigedemokraterna,..,..,..,..,..,..,..,..,54,667,900,1575
1256 Östra Göinge,Moderaterna,906,1080,1455,1663,1490,1122,1384,1495,1355,1007,1527,2142
1256 Östra Göinge,Centerpartiet,2360,2335,1769,1594,1400,1070,846,751,473,560,676,534
1256 Östra Göinge,Folkpartiet,574,765,871,538,1041,801,485,359,228,628,471,519
1256 Östra Göinge,Kristdemokraterna,213,190,169,195,..,291,647,377,920,753,574,359
1256 Östra Göinge,Miljöpartiet,..,..,..,126,67,398,176,368,309,274,219,370
1256 Östra Göinge,Socialdemokraterna,4709,4957,5153,5409,5342,5185,4545,5408,3927,3945,3785,3150
1256 Östra Göinge,Vänsterpartiet,276,240,260,289,338,350,303,434,983,589,301,299
1256 Östra Göinge,Sverigedemokraterna,..,..,..,..,..,..,..,..,19,167,485,1188
1257 Örkelljunga,Moderaterna,1239,1490,1852,2059,1860,1530,1634,1608,1379,922,1455,1687
1257 Örkelljunga,Centerpartiet,2117,2132,1603,1483,1414,1024,714,723,389,379,428,377
1257 Örkelljunga,Folkpartiet,507,587,595,369,810,634,396,256,238,521,331,336
1257 Örkelljunga,Kristdemokraterna,246,203,261,260,..,365,882,574,1169,1108,763,661
1257 Örkelljunga,Miljöpartiet,..,..,..,80,55,278,146,226,148,130,106,236
1257 Örkelljunga,Socialdemokraterna,1427,1415,1547,1763,1732,1622,1329,1983,1449,1659,1631,1471
1257 Örkelljunga,Vänsterpartiet,75,52,67,65,45,79,66,121,357,193,131,170
1257 Örkelljunga,Sverigedemokraterna,..,..,..,..,..,..,..,..,78,154,411,710
1260 Bjuv,Moderaterna,695,832,1388,1733,1570,1224,1676,1633,1468,939,1578,2124
1260 Bjuv,Centerpartiet,1871,1854,1248,1107,819,719,535,503,298,266,336,305
1260 Bjuv,Folkpartiet,428,779,818,408,972,748,521,327,228,625,370,405
1260 Bjuv,Kristdemokraterna,50,62,48,71,..,107,367,165,657,529,326,219
1260 Bjuv,Miljöpartiet,..,..,..,74,64,327,115,220,171,157,152,286
1260 Bjuv,Socialdemokraterna,4820,4950,5036,5258,4934,4883,4002,5245,3765,3865,3673,3332
1260 Bjuv,Vänsterpartiet,189,174,168,211,227,328,250,295,789,425,227,262
1260 Bjuv,Sverigedemokraterna,..,..,..,..,..,..,..,..,76,361,785,1223
1261 Kävlinge,Moderaterna,1033,1902,2782,3451,3410,2791,3866,4081,4038,2761,5380,7363
1261 Kävlinge,Centerpartiet,3110,2981,2104,1923,1416,1376,991,842,578,650,942,972
1261 Kävlinge,Folkpartiet,667,1314,1436,724,1749,1467,1181,890,571,2106,1457,1591
1261 Kävlinge,Kristdemokraterna,27,25,32,50,..,92,612,312,1206,970,705,663
1261 Kävlinge,Miljöpartiet,..,..,..,217,162,699,351,488,372,402,432,865
1261 Kävlinge,Socialdemokraterna,5382,6037,6259,6535,6474,6498,5881,7737,6137,6549,5973,4676
1261 Kävlinge,Vänsterpartiet,161,194,250,269,265,389,288,358,960,628,377,389
1261 Kävlinge,Sverigedemokraterna,..,..,..,..,..,..,..,..,311,914,1176,1677
1262 Lomma,Moderaterna,1994,2441,3805,4512,4236,3818,4416,4649,4456,3173,5664,7079
1262 Lomma,Centerpartiet,2369,2181,1257,1160,702,736,481,432,286,298,665,781
1262 Lomma,Folkpartiet,698,1283,1425,821,2118,1714,1270,1081,620,2366,1398,1515
1262 Lomma,Kristdemokraterna,24,24,19,37,..,124,662,397,1354,920,673,795
1262 Lomma,Miljöpartiet,..,..,..,200,169,656,335,376,359,369,371,698
1262 Lomma,Socialdemokraterna,3609,3638,3693,3885,3828,3796,3286,4365,3571,3800,2841,2021
1262 Lomma,Vänsterpartiet,145,168,178,185,172,211,127,193,410,309,201,201
1262 Lomma,Sverigedemokraterna,..,..,..,..,..,..,..,..,87,401,499,834
1263 Svedala,Moderaterna,479,1290,2196,2634,2702,2266,2867,2902,2659,1818,3537,4919
1263 Svedala,Centerpartiet,1289,2126,1536,1425,1121,1006,712,646,402,433,532,501
1263 Svedala,Folkpartiet,235,910,1074,573,1512,1056,776,597,306,1473,953,903
1263 Svedala,Kristdemokraterna,70,75,35,95,..,155,626,317,1032,755,451,399
1263 Svedala,Miljöpartiet,..,..,..,80,91,501,269,353,319,276,316,572
1263 Svedala,Socialdemokraterna,2505,4125,4474,4980,4879,4991,4300,5794,4999,4875,4245,3010
1263 Svedala,Vänsterpartiet,61,105,163,182,155,188,189,327,686,420,257,276
1263 Svedala,Sverigedemokraterna,..,..,..,..,..,..,..,..,61,690,1083,1657
